postcode,latitude,longitude,altitude
2486,-28.229223,153.402315,0
2486,-28.192191,153.465229,0
2486,-28.240724,153.502795,0
2486,-28.198486,153.543747,0
2486,-28.244816,153.44385,0
2487,-28.296652,153.571274,0
2487,-28.237776,153.561345,0
2487,-28.2628,153.55721,0
2487,-28.307575,153.518474,0
2487,-28.204156,153.565709,0
2487,-28.28825,153.563359,0
2487,-28.254719,153.575638,0
2487,-28.278516,153.516166,0
2488,-28.332381,153.542241,0
2488,-28.332149,153.569695,0
2488,-28.329062,153.548995,0
2489,-28.361966,153.576246,0
2489,-28.379066,153.56855,0
2490,-28.26807,153.470406,0
2490,-28.274366,153.461116,0
2500,-34.436545,150.885559,0
2500,-34.416506,150.885131,0
2500,-34.414626,150.872238,0
2500,-34.431722,150.871873,0
2500,-34.395938,150.845276,0
2500,-34.442905,150.87392,0
2500,-34.41436,150.895575,0
2500,-34.454771,150.873656,0
2500,-34.424649,150.867207,0
2500,-34.425878,150.899818,0
2500,-34.424649,150.867207,0
2502,-34.471575,150.871375,0
2502,-34.481581,150.872531,0
2502,-34.500655,150.881602,0
2502,-34.484382,150.887467,0
2505,-34.493252,150.892832,0
2505,-34.479473,150.901651,0
2506,-34.481408,150.844147,0
2508,-34.243453,150.976081,0
2508,-34.214374,150.950643,0
2508,-34.190675,150.981985,0
2508,-34.196076,151.011359,0
2508,-34.274844,150.940312,0
2508,-34.213259,151.003235,0
2508,-34.226019,150.986148,0
2508,-34.22077,150.976159,0
2508,-34.111532,150.934492,0
2515,-34.306283,150.934563,0
2515,-34.259407,150.968883,0
2515,-34.288282,150.947401,0
2515,-34.268351,150.962389,0
2515,-34.314739,150.923793,0
2515,-34.277848,150.954245,0
2516,-34.333861,150.913281,0
2517,-34.358093,150.900783,0
2517,-34.340967,150.906779,0
2517,-34.34915,150.914167,0
2518,-34.365911,150.910756,0
2518,-34.371151,150.897239,0
2518,-34.376363,150.91118,0
2518,-34.376363,150.91118,0
2518,-34.381864,150.887815,0
2518,-34.384433,150.90676,0
2519,-34.38859,150.877689,0
2519,-34.399879,150.891874,0
2519,-34.383602,150.88676,0
2519,-34.402376,150.886719,0
2519,-34.39666,150.863798,0
2519,-34.388885,150.893891,0
2520,-33.937789,151.139594,0
2522,-34.405103,150.877805,0
2525,-34.435686,150.861241,0
2526,-34.380765,150.77681,0
2526,-34.439801,150.838399,0
2526,-34.456405,150.770419,0
2526,-34.454004,150.819944,0
2526,-34.47078,150.808912,0
2526,-34.433149,150.805941,0
2526,-34.432799,150.820503,0
2526,-34.454624,150.845093,0
2527,-34.570722,150.775031,0
2527,-34.560838,150.79575,0
2527,-34.552252,150.707252,0
2527,-34.586574,150.837991,0
2527,-34.572232,150.741423,0
2527,-34.579673,150.705668,0
2527,-34.577122,150.739102,0
2527,-34.597473,150.731413,0
2528,-34.565203,150.857066,0
2528,-34.563249,150.867375,0
2528,-34.546473,150.85695,0
2528,-34.551856,150.843468,0
2528,-34.552573,150.85995,0
2528,-34.52994,150.869145,0
2529,-34.56896,150.834695,0
2529,-34.606223,150.840676,0
2529,-34.579836,150.844828,0
2529,-34.564933,150.819334,0
2529,-34.588201,150.872594,0
2529,-34.579035,150.867929,0
2529,-34.564922,150.836628,0
2530,-34.514177,150.733774,0
2530,-34.485644,150.806211,0
2530,-34.501885,150.772708,0
2530,-34.494001,150.793006,0
2530,-34.540289,150.787364,0
2530,-34.489605,150.766762,0
2530,-34.507423,150.714224,0
2530,-34.49448,150.808964,0
2530,-34.502196,150.807052,0
2530,-34.545128,150.745585,0
2530,-34.512613,150.778141,0
2530,-34.480002,150.758765,0
2530,-34.537777,150.780648,0
2533,-34.656396,150.854028,0
2533,-34.621117,150.782884,0
2533,-34.648419,150.776595,0
2533,-34.669926,150.818519,0
2533,-34.671676,150.856703,0
2533,-34.645131,150.851208,0
2533,-34.697929,150.843492,0
2533,-34.627871,150.855113,0
2533,-34.699264,150.803589,0
2534,-34.727084,150.768404,0
2534,-34.745549,150.827497,0
2534,-34.770171,150.815611,0
2534,-34.723847,150.814893,0
2534,-34.755583,150.780909,0
2534,-34.734083,150.832547,0
2534,-34.737647,150.794731,0
2535,-34.853655,150.678507,0
2535,-34.763894,150.626431,0
2535,-34.775494,150.696595,0
2535,-34.76421,150.653537,0
2535,-34.707978,150.686381,0
2535,-34.761853,150.735343,0
2535,-34.757278,150.708686,0
2535,-34.741987,150.761619,0
2535,-34.662214,150.662882,0
2535,-34.754964,150.664195,0
2535,-34.854208,150.726361,0
2535,-34.822063,150.720449,0
2535,-34.803323,150.657592,0
2535,-34.85145,150.745254,0
2535,-34.735931,150.622766,0
2535,-34.726147,150.67505,0
2536,-35.73211,150.199539,0
2536,-35.708152,150.174704,0
2536,-35.660936,150.228251,0
2536,-35.815395,150.128745,0
2536,-35.769462,150.065754,0
2536,-35.723476,150.192552,0
2536,-35.559823,150.167187,0
2536,-35.747722,150.213231,0
2536,-35.628728,150.322963,0
2536,-35.627699,150.310957,0
2536,-35.578817,150.258877,0
2536,-35.826392,150.218066,0
2536,-35.809125,150.136599,0
2536,-35.773317,150.225056,0
2536,-35.698892,150.234429,0
2536,-35.705933,150.247977,0
2536,-35.783334,150.232071,0
2536,-35.784009,150.142104,0
2536,-35.647438,150.141482,0
2536,-35.700315,150.183191,0
2536,-35.600337,150.332855,0
2536,-35.818606,150.219889,0
2536,-35.716924,150.113917,0
2536,-35.650988,150.295026,0
2536,-35.741606,150.20909,0
2536,-35.761341,150.21013,0
2536,-35.700788,150.198313,0
2536,-35.796628,150.173321,0
2537,-35.981261,150.105175,0
2537,-36.01113,150.153153,0
2537,-35.854996,150.174616,0
2537,-36.022284,150.102934,0
2537,-35.956185,150.153669,0
2537,-35.817685,149.794894,0
2537,-35.825901,149.975941,0
2537,-35.922829,150.038921,0
2537,-35.983842,150.147692,0
2537,-35.872225,150.058818,0
2537,-35.911739,150.078004,0
2537,-35.913602,150.132617,0
2537,-35.837391,150.175923,0
2537,-35.821767,150.193026,0
2537,-36.033268,150.090191,0
2537,-36.060748,150.137152,0
2537,-36.003667,149.976869,0
2538,-35.48985,150.233827,0
2538,-35.295789,150.394697,0
2538,-35.315085,150.434525,0
2538,-35.532057,150.197708,0
2538,-35.419406,150.304367,0
2538,-35.264793,150.332988,0
2538,-35.375596,150.378783,0
2538,-35.352384,150.408978,0
2539,-35.522387,150.393202,0
2539,-35.246777,150.529888,0
2539,-35.387189,150.449603,0
2539,-35.541395,150.289208,0
2539,-35.219631,150.43487,0
2539,-35.371593,150.452135,0
2539,-35.321265,150.400375,0
2539,-35.259759,150.504909,0
2539,-35.400376,150.44539,0
2539,-35.229709,150.448704,0
2539,-35.372521,150.437164,0
2539,-35.544426,150.383971,0
2539,-35.269291,150.492742,0
2539,-35.44375,150.398471,0
2539,-35.258413,150.513956,0
2539,-35.339324,150.474228,0
2539,-35.329662,150.471836,0
2539,-35.308851,150.471766,0
2539,-35.262656,150.371989,0
2539,-35.564463,150.379514,0
2539,-35.487171,150.339308,0
2539,-35.357094,150.474301,0
2539,-35.375922,150.239976,0
2540,-34.894362,150.534464,0
2540,-34.935112,150.457584,0
2540,-35.091103,150.562281,0
2540,-35.007431,150.79864,0
2540,-35.205582,150.550411,0
2540,-35.085105,150.531612,0
2540,-34.847006,150.649574,0
2540,-35.107236,150.3538,0
2540,-35.111056,150.661796,0
2540,-34.795905,150.515137,0
2540,-34.892094,150.651304,0
2540,-34.85565,150.408913,0
2540,-34.870381,150.451137,0
2540,-34.98761,150.718141,0
2540,-35.009084,150.696524,0
2540,-34.820751,150.542226,0
2540,-34.82309,150.559835,0
2540,-34.963482,150.65138,0
2540,-34.877525,150.725328,0
2540,-35.19804,150.557818,0
2540,-34.930305,150.758745,0
2540,-35.018739,150.824214,0
2540,-35.102436,150.653639,0
2540,-34.831645,150.309906,0
2540,-34.968232,150.596929,0
2540,-34.907929,150.729736,0
2540,-34.943598,150.548423,0
2540,-35.129878,150.707521,0
2540,-35.03885,150.670943,0
2540,-35.101726,150.681004,0
2540,-34.851209,150.479283,0
2540,-35.095016,150.443219,0
2540,-35.127437,150.707149,0
2540,-34.965514,150.778168,0
2540,-34.868158,150.525235,0
2540,-34.915478,150.673667,0
2540,-34.809874,150.618378,0
2540,-35.181766,150.43954,0
2540,-34.772666,150.384284,0
2540,-34.893303,150.558306,0
2540,-35.027104,150.673253,0
2540,-34.933614,150.575151,0
2540,-34.873429,150.678484,0
2540,-35.084367,150.646501,0
2540,-34.9108,150.749658,0
2540,-34.963298,150.552694,0
2540,-34.911669,150.684688,0
2540,-35.104131,150.626941,0
2540,-35.090788,150.597815,0
2540,-35.157009,150.596247,0
2540,-35.180764,150.574812,0
2540,-34.829514,150.540433,0
2540,-34.865447,150.627436,0
2540,-35.052034,150.587068,0
2540,-35.104092,150.512288,0
2540,-35.126879,150.402145,0
2540,-35.069537,150.675178,0
2540,-35.089066,150.509967,0
2540,-34.856246,150.517965,0
2540,-34.93968,150.705187,0
2540,-35.013673,150.637612,0
2540,-34.89037,150.626074,0
2540,-35.065515,150.639373,0
2540,-35.112035,150.665252,0
2540,-34.916934,150.424339,0
2540,-34.961597,150.511939,0
2541,-34.843976,150.570381,0
2541,-34.855412,150.608383,0
2541,-34.860731,150.591467,0
2541,-34.872698,150.60342,0
2541,-34.888371,150.610072,0
2541,-34.860731,150.591467,0
2541,-34.898363,150.60221,0
2541,-34.892253,150.58593,0
2545,-36.148482,149.705058,0
2545,-36.090909,150.051741,0
2545,-36.146273,149.92127,0
2545,-36.141108,149.979087,0
2545,-36.118478,149.90113,0
2545,-36.096051,150.136611,0
2546,-36.355798,150.07685,0
2546,-36.502628,150.053011,0
2546,-36.422732,150.06439,0
2546,-36.311773,150.084817,0
2546,-36.290385,150.108612,0
2546,-36.492757,150.053495,0
2546,-36.171034,150.131434,0
2546,-36.347484,150.010185,0
2546,-36.196069,150.131026,0
2546,-36.299297,150.128542,0
2546,-36.218319,150.132246,0
2546,-36.202678,150.119086,0
2546,-36.324422,150.062667,0
2546,-36.23167,149.882895,0
2546,-36.261874,149.647021,0
2546,-36.356673,150.066053,0
2548,-36.8788,149.917402,0
2548,-36.887762,149.910553,0
2548,-36.86533,149.917714,0
2548,-36.861012,149.839542,0
2549,-36.912886,149.847662,0
2549,-36.982578,149.887264,0
2549,-36.968353,149.866268,0
2549,-36.921998,149.747092,0
2549,-36.872365,149.867994,0
2549,-37.01779,149.828723,0
2549,-36.929247,149.874618,0
2549,-36.939862,149.901907,0
2549,-36.943447,149.862176,0
2550,-36.63575,149.857154,0
2550,-36.674262,149.84324,0
2550,-36.629917,149.572964,0
2550,-36.724891,149.834693,0
2550,-36.836801,149.912998,0
2550,-36.570993,149.823508,0
2550,-36.703339,149.758432,0
2550,-36.537397,150.041639,0
2550,-37.001083,149.628928,0
2550,-36.767311,149.695188,0
2550,-36.68983,149.939048,0
2550,-36.38761,149.887772,0
2550,-36.429324,149.926402,0
2550,-37.024422,149.501594,0
2550,-36.649434,149.795722,0
2550,-36.873821,149.652802,0
2550,-36.665809,149.892211,0
2550,-36.767935,149.814668,0
2550,-36.600111,149.852112,0
2550,-36.717577,149.893595,0
2550,-36.736047,149.939572,0
2550,-36.74108,149.708726,0
2550,-36.745803,149.779989,0
2550,-36.738556,149.81742,0
2550,-36.698431,149.975982,0
2550,-36.706181,149.562706,0
2550,-36.663757,149.647067,0
2550,-36.545445,149.864645,0
2550,-36.512638,149.978253,0
2550,-36.860626,149.690231,0
2550,-36.675498,149.971179,0
2550,-36.947707,149.574758,0
2550,-36.652366,149.711811,0
2550,-37.103305,149.59656,0
2550,-36.464379,149.87009,0
2550,-36.698569,149.892016,0
2550,-36.913723,149.488005,0
2550,-36.821939,149.750881,0
2550,-36.617312,149.801981,0
2550,-36.627881,149.933291,0
2550,-36.79455,149.594037,0
2550,-36.667587,149.866664,0
2550,-36.729728,149.985917,0
2550,-36.7906,149.764434,0
2550,-37.087978,149.652672,0
2550,-36.465045,149.8207,0
2550,-36.788248,149.917603,0
2550,-36.299399,149.848665,0
2550,-36.594545,150.018276,0
2550,-36.831995,149.811442,0
2550,-37.202549,149.603593,0
2550,-36.488027,149.544864,0
2550,-36.297586,149.717828,0
2551,-37.10475,149.879014,0
2551,-37.06319,149.903702,0
2551,-37.102459,149.928892,0
2551,-37.260999,150.049332,0
2551,-37.149723,149.856899,0
2551,-37.333007,149.805836,0
2551,-37.246066,149.819973,0
2551,-37.092825,149.839036,0
2551,-37.153431,149.386096,0
2551,-37.358462,149.722269,0
2551,-37.251046,149.914953,0
2551,-37.251046,149.914953,0
2551,-37.23331,149.911196,0
2555,-33.883376,150.741351,0
2556,-33.945707,150.725207,0
2557,-33.993545,150.774858,0
2557,-33.945965,150.772763,0
2558,-34.037882,150.814153,0
2558,-34.031357,150.80968,0
2558,-34.021321,150.803211,0
2559,-34.049485,150.799611,0
2559,-34.045524,150.810024,0
2560,-34.084468,150.829041,0
2560,-34.080467,150.803644,0
2560,-34.200891,150.787479,0
2560,-34.063835,150.806007,0
2560,-34.086006,150.814016,0
2560,-34.067441,150.812522,0
2560,-34.06584,150.82489,0
2560,-34.261883,150.804049,0
2560,-34.082052,150.795131,0
2560,-34.107035,150.761815,0
2560,-34.084184,150.775275,0
2560,-34.073171,150.85743,0
2560,-34.052285,150.833396,0
2560,-34.076256,150.798055,0
2560,-34.101795,150.800106,0
2560,-34.069283,150.844069,0
2560,-34.112264,150.798121,0
2560,-34.127555,150.812698,0
2560,-34.049892,150.818872,0
2563,-34.100121,150.757016,0
2564,-33.986032,150.89171,0
2564,-34.016437,150.898579,0
2564,-33.989471,150.882626,0
2565,-33.990081,150.844653,0
2565,-33.998718,150.866344,0
2565,-33.982185,150.867561,0
2566,-34.015342,150.83682,0
2566,-34.032022,150.848208,0
2566,-34.037543,150.871353,0
2566,-34.021071,150.811347,0
2566,-34.010255,150.822979,0
2567,-34.045179,150.764007,0
2567,-34.023239,150.742232,0
2567,-34.054864,150.764158,0
2567,-34.040524,150.735615,0
2567,-34.055271,150.74408,0
2567,-34.039104,150.756685,0
2568,-34.108654,150.749149,0
2569,-34.193696,150.712878,0
2570,-34.075888,150.543085,0
2570,-34.070905,150.666238,0
2570,-34.034824,150.657016,0
2570,-34.054599,150.695678,0
2570,-34.088673,150.721836,0
2570,-34.08748,150.695074,0
2570,-34.108691,150.671985,0
2570,-34.015874,150.691029,0
2570,-34.059038,150.711427,0
2570,-34.040061,150.672006,0
2570,-34.063271,150.597678,0
2570,-34.056293,150.67317,0
2570,-34.038536,150.71674,0
2570,-34.071248,150.641382,0
2570,-34.068935,150.44568,0
2570,-34.078174,150.513639,0
2570,-34.006941,150.723908,0
2570,-34.04279,150.573125,0
2570,-34.070247,150.727716,0
2570,-34.076873,150.571086,0
2570,-34.007922,150.639915,0
2570,-33.988918,150.57174,0
2571,-34.294422,150.525259,0
2571,-34.254368,150.533907,0
2571,-34.234218,150.547569,0
2571,-34.194502,150.632327,0
2571,-34.157496,150.549363,0
2571,-34.185524,150.606454,0
2571,-34.136585,150.665604,0
2571,-34.240434,150.696426,0
2572,-34.18087,150.526834,0
2572,-34.204088,150.571102,0
2573,-34.22291,150.593447,0
2574,-34.352071,150.634745,0
2574,-34.289443,150.580103,0
2574,-34.255973,150.635599,0
2574,-34.324175,150.569254,0
2575,-34.409517,150.523957,0
2575,-34.419069,150.492737,0
2575,-34.430571,150.482931,0
2575,-34.344617,150.168638,0
2575,-34.400134,150.487969,0
2575,-34.373716,150.297876,0
2575,-34.356278,150.494373,0
2575,-34.421009,150.220396,0
2575,-34.427052,150.281726,0
2575,-34.450856,150.448788,0
2575,-34.500293,150.564361,0
2575,-34.221773,150.352031,0
2575,-34.439533,150.428081,0
2575,-34.436392,150.468941,0
2575,-34.422185,150.383214,0
2575,-34.375908,150.538132,0
2576,-34.537116,150.390855,0
2576,-34.4778,150.418086,0
2576,-34.506395,150.404854,0
2576,-34.501493,150.449304,0
2576,-34.526695,150.610248,0
2576,-34.522941,150.490532,0
2576,-34.553366,150.533848,0
2577,-34.613522,150.479323,0
2577,-34.436829,150.135301,0
2577,-34.671506,150.711828,0
2577,-34.720683,150.523543,0
2577,-34.781805,150.561629,0
2577,-34.530981,150.260212,0
2577,-34.489644,150.335816,0
2577,-34.593302,150.518264,0
2577,-34.567326,150.478036,0
2577,-34.588633,150.118763,0
2577,-34.632892,150.660769,0
2577,-34.640976,150.478478,0
2577,-34.737826,150.536215,0
2577,-34.62445,150.700784,0
2577,-34.5655,150.65745,0
2577,-34.601259,150.393211,0
2577,-34.495618,150.297246,0
2577,-34.642031,150.402224,0
2577,-34.547608,150.373096,0
2577,-34.546414,150.629446,0
2577,-34.644999,150.511403,0
2577,-34.504395,150.332394,0
2577,-34.623658,150.100068,0
2577,-34.610663,150.666013,0
2577,-34.589237,150.596418,0
2577,-34.568289,150.321036,0
2577,-34.686553,150.60052,0
2577,-34.651206,150.603413,0
2577,-34.594345,150.344221,0
2577,-34.618189,150.530044,0
2577,-34.590675,150.439521,0
2578,-34.632598,150.321575,0
2579,-34.562935,149.987083,0
2579,-34.647901,149.964356,0
2579,-34.613161,150.317392,0
2579,-34.711996,150.005978,0
2579,-34.76026,150.03039,0
2579,-34.670072,150.228512,0
2579,-34.718548,150.083071,0
2579,-34.691726,150.15675,0
2580,-34.439785,149.961474,0
2580,-34.595404,149.490386,0
2580,-34.786689,149.702842,0
2580,-34.829239,149.869192,0
2580,-34.984542,149.476481,0
2580,-34.290845,149.662984,0
2580,-34.75535,149.717816,0
2580,-34.747561,149.748917,0
2580,-34.625181,149.906755,0
2580,-34.815321,149.787114,0
2580,-34.156028,149.86564,0
2580,-34.663354,149.661163,0
2580,-35.012657,149.714504,0
2580,-34.222442,149.643913,0
2580,-35.204371,149.791055,0
2580,-34.446464,149.56561,0
2580,-34.539675,149.741673,0
2580,-35.166753,149.59895,0
2580,-34.447921,149.718712,0
2580,-34.688445,149.593517,0
2580,-34.761895,149.521444,0
2580,-34.929309,149.743155,0
2580,-34.502905,149.6075,0
2580,-34.770431,149.671221,0
2580,-35.084503,149.628735,0
2580,-34.405567,149.818683,0
2580,-34.603183,149.806454,0
2580,-34.822261,149.680847,0
2580,-34.685308,149.859942,0
2580,-34.60171,149.628076,0
2580,-34.20003,149.904829,0
2580,-35.025089,149.872388,0
2580,-34.329634,150.022747,0
2580,-34.570439,149.63111,0
2580,-34.409882,149.707523,0
2580,-34.241606,149.773798,0
2580,-34.762728,149.623035,0
2581,-34.917864,149.24271,0
2581,-34.522272,149.110484,0
2581,-34.620292,149.236458,0
2581,-34.653222,149.034306,0
2581,-34.800796,149.468173,0
2581,-34.700258,149.094844,0
2581,-34.91729,149.424332,0
2581,-34.782812,149.405192,0
2581,-34.72191,149.181024,0
2581,-34.782264,149.266364,0
2581,-34.666343,149.418755,0
2581,-34.84439,149.139454,0
2581,-35.170348,149.453858,0
2581,-34.872871,149.365686,0
2581,-34.659271,149.295106,0
2581,-34.775749,149.169139,0
2581,-34.846128,149.521068,0
2582,-34.745475,148.956495,0
2582,-34.768594,148.452258,0
2582,-35.030468,148.888736,0
2582,-34.789416,148.637784,0
2582,-34.7679,148.814699,0
2582,-34.976658,148.62331,0
2582,-35.022931,148.835379,0
2582,-34.896682,148.838622,0
2582,-35.033261,148.975562,0
2582,-34.789989,149.099032,0
2582,-34.602264,148.75403,0
2582,-34.643421,148.851468,0
2582,-34.85035,148.998237,0
2582,-34.876217,148.954609,0
2582,-35.128741,148.871684,0
2582,-34.969552,149.03035,0
2582,-34.966986,148.474704,0
2582,-35.026932,148.73001,0
2582,-35.115771,148.673123,0
2582,-34.895285,148.734991,0
2582,-34.84215,148.911228,0
2582,-34.9072,149.096916,0
2583,-34.084776,149.151361,0
2583,-34.328832,149.365499,0
2583,-34.128707,149.196951,0
2583,-34.456267,149.459764,0
2583,-34.478288,149.517073,0
2583,-34.22847,149.248832,0
2583,-34.458076,149.470291,0
2583,-34.210656,149.514502,0
2583,-34.492933,149.365126,0
2583,-34.545474,149.410916,0
2583,-33.968531,149.041258,0
2583,-33.969537,149.102384,0
2583,-34.134055,149.584597,0
2583,-34.139923,149.334985,0
2583,-34.272519,149.557291,0
2583,-34.544343,149.460784,0
2583,-34.384409,149.541447,0
2583,-34.204084,149.477511,0
2583,-34.238755,149.164632,0
2583,-34.435768,149.160245,0
2583,-34.111361,149.427224,0
2583,-34.367222,149.032412,0
2583,-34.274199,149.514461,0
2583,-34.527736,149.512359,0
2583,-34.016464,149.327712,0
2583,-34.509822,149.292676,0
2584,-34.670932,148.628209,0
2585,-34.601586,148.556895,0
2586,-34.438598,148.716326,0
2586,-34.233648,148.85376,0
2586,-34.283533,148.75145,0
2586,-34.113363,148.780269,0
2586,-34.222552,148.758579,0
2586,-34.272867,148.509953,0
2586,-34.146638,148.96138,0
2586,-34.519573,148.907695,0
2586,-34.293284,149.012779,0
2587,-34.547823,148.370154,0
2587,-34.562125,148.419171,0
2587,-34.516257,148.314901,0
2587,-34.642328,148.222238,0
2587,-34.555033,148.369635,0
2587,-34.457564,148.363624,0
2587,-34.662005,148.449415,0
2587,-34.549329,148.350183,0
2587,-34.535807,148.236167,0
2587,-34.402129,148.331878,0
2587,-34.423482,148.24444,0
2588,-34.524319,148.16016,0
2590,-34.762894,147.852565,0
2590,-34.639089,148.024671,0
2590,-34.814798,147.740662,0
2594,-34.425659,148.065745,0
2594,-34.121252,147.873721,0
2594,-34.121974,148.261083,0
2594,-34.287811,148.268425,0
2594,-34.076913,148.144808,0
2594,-34.252818,148.235113,0
2594,-34.316086,148.173499,0
2594,-34.314943,147.875379,0
2594,-34.193245,148.342278,0
2594,-34.137462,148.096299,0
2594,-34.254129,147.938225,0
2594,-34.198455,147.937445,0
2594,-34.31341,148.297921,0
2600,-35.314348,149.137033,0
2600,-35.306768,149.126355,0
2600,-35.315246,149.108714,0
2600,-35.326172,149.09186,0
2600,-35.303194,149.161688,0
2600,-35.344592,149.200009,0
2600,-35.347094,149.1994,0
2600,-35.300114,149.132726,0
2600,-35.308181,149.124434,0
2600,-35.299321,149.151238,0
2600,-35.30748,149.098252,0
2601,-35.282087,149.108716,0
2601,-35.274967,149.097654,0
2601,-35.302425,149.114587,0
2602,-35.262153,149.145893,0
2602,-35.25113,149.140293,0
2602,-35.243223,149.14309,0
2602,-35.251175,149.163647,0
2602,-35.251866,149.123906,0
2602,-35.264415,149.121991,0
2602,-35.238624,149.154379,0
2603,-35.31848,149.124096,0
2603,-35.328248,149.141658,0
2603,-35.320203,149.133731,0
2603,-35.340723,149.131106,0
2604,-35.317703,149.150133,0
2604,-35.314775,149.141537,0
2604,-35.333135,149.153732,0
2605,-35.32454,149.075667,0
2605,-35.345268,149.103604,0
2605,-35.333573,149.094259,0
2606,-35.353521,149.079546,0
2606,-35.339514,149.076118,0
2606,-35.354341,149.106771,0
2606,-35.351856,149.091212,0
2606,-35.353555,149.097227,0
2606,-35.344534,149.086391,0
2607,-35.375443,149.10095,0
2607,-35.366298,149.112868,0
2607,-35.36417,149.094507,0
2607,-35.365002,149.081687,0
2607,-35.372097,149.085985,0
2608,-35.282868,149.129372,0
2609,-35.303411,149.194007,0
2609,-35.328937,149.176391,0
2609,-35.291673,149.190655,0
2609,-35.304257,149.179244,0
2609,-35.347404,149.158785,0
2611,-35.560416,148.624957,0
2611,-35.349503,148.724491,0
2611,-35.356503,149.042021,0
2611,-35.674712,148.729098,0
2611,-35.337331,149.031759,0
2611,-35.361906,149.056369,0
2611,-35.336947,149.044141,0
2611,-35.322524,149.006418,0
2611,-35.335104,148.920364,0
2611,-35.347161,149.03589,0
2611,-35.3486,149.049348,0
2611,-35.244478,148.950667,0
2611,-35.289483,148.913247,0
2611,-35.352761,149.060415,0
2611,-35.341365,149.052288,0
2611,-35.297434,149.033649,0
2612,-35.270615,149.133208,0
2612,-35.290006,149.153091,0
2612,-35.282992,149.141637,0
2612,-35.271229,149.118368,0
2614,-35.257964,149.075648,0
2614,-35.260549,149.064613,0
2614,-35.247384,149.034535,0
2614,-35.253292,149.071291,0
2614,-35.251259,149.063625,0
2614,-35.239696,149.049056,0
2614,-35.233152,149.040779,0
2614,-35.246194,149.050592,0
2615,-35.199345,149.030062,0
2615,-35.198771,149.017199,0
2615,-35.226376,149.051672,0
2615,-35.200937,149.049519,0
2615,-35.192811,149.042736,0
2615,-35.231052,149.027686,0
2615,-35.225448,149.016787,0
2615,-35.221958,149.020133,0
2615,-35.219561,149.032478,0
2615,-35.215852,149.014395,0
2615,-35.211034,149.049966,0
2615,-35.199588,149.062181,0
2616,-35.248442,149.070336,0
2617,-35.236234,149.067347,0
2617,-35.242534,149.077275,0
2617,-35.214897,149.065527,0
2617,-35.209934,149.098783,0
2617,-35.219211,149.103465,0
2617,-35.225439,149.100291,0
2617,-35.219085,149.072475,0
2617,-35.239771,149.085896,0
2618,-35.522639,149.08098,0
2618,-33.431998,148.369936,0
2618,-35.107791,149.104756,0
2618,-35.149733,149.005727,0
2619,-35.384458,149.199053,0
2620,-35.576088,149.227469,0
2620,-35.365294,149.336975,0
2620,-35.743398,149.105147,0
2620,-31.472265,152.904109,0
2620,-35.362216,149.24946,0
2620,-35.399692,149.173518,0
2620,-35.391776,149.230757,0
2620,-35.349539,149.255909,0
2620,-35.127745,149.20979,0
2620,-35.381752,149.176445,0
2620,-35.362899,149.216388,0
2620,-35.319673,149.248421,0
2620,-35.356585,149.209058,0
2620,-33.94239,150.865056,0
2620,-35.341151,149.221576,0
2620,-35.354443,149.232083,0
2620,-35.342808,149.244392,0
2620,-35.358298,149.228993,0
2620,-35.512227,149.16269,0
2620,-35.161199,149.25297,0
2620,-35.434676,149.125536,0
2620,-34.058994,150.835136,0
2620,-35.342878,149.264338,0
2620,-35.734435,149.285544,0
2620,-35.522639,149.08098,0
2620,-28.227215,153.535809,0
2620,-35.588233,149.311818,0
2620,-31.713914,148.660146,0
2620,-35.575036,149.187254,0
2620,-35.41717,149.265202,0
2621,-35.805448,149.42833,0
2621,-35.256083,149.440417,0
2621,-35.179788,149.345703,0
2621,-35.427761,149.494574,0
2621,-35.413703,149.449817,0
2621,-35.470922,149.362232,0
2621,-35.470142,149.509869,0
2622,-35.64693,149.812149,0
2622,-35.628549,149.804609,0
2622,-35.344316,149.940738,0
2622,-35.572682,149.666842,0
2622,-35.509154,149.686519,0
2622,-35.672833,149.682874,0
2622,-35.436417,149.666636,0
2622,-35.142889,149.661589,0
2622,-35.437701,149.800868,0
2622,-35.444285,149.966099,0
2622,-35.007703,150.147642,0
2622,-35.369064,149.996471,0
2622,-35.039519,150.096388,0
2622,-35.180439,150.066218,0
2622,-35.342313,149.868942,0
2622,-35.12857,150.11099,0
2622,-35.50848,149.666101,0
2622,-35.758795,149.63818,0
2622,-35.557947,149.58352,0
2622,-35.814656,149.55865,0
2622,-35.529644,149.79821,0
2622,-35.689205,149.588339,0
2622,-35.894745,149.596485,0
2622,-35.691743,149.423278,0
2622,-35.66411,149.527298,0
2622,-35.822331,149.630348,0
2622,-35.305951,149.766151,0
2622,-35.5706,149.738897,0
2622,-35.296007,149.676895,0
2622,-35.277266,149.896924,0
2622,-35.729469,149.896222,0
2622,-35.55029,149.899619,0
2622,-35.422218,149.922833,0
2622,-35.26821,149.612194,0
2622,-35.557944,150.017866,0
2622,-35.730751,149.79214,0
2622,-35.113182,150.088704,0
2622,-35.480567,149.922942,0
2622,-35.140146,149.959164,0
2622,-35.42774,149.568117,0
2622,-35.589709,149.845446,0
2622,-35.081919,150.22494,0
2622,-35.936661,149.581007,0
2622,-35.048824,150.235762,0
2622,-35.112531,150.323224,0
2622,-35.250558,149.980278,0
2622,-34.960012,150.085034,0
2622,-35.314647,149.72126,0
2622,-35.242018,150.02645,0
